,filename,target,category
662,2-57191-A-46.wav,46,church_bells
663,2-57733-A-22.wav,22,clapping
664,2-59241-A-35.wav,35,washing_machine
665,2-59321-A-49.wav,49,hand_saw
666,2-59565-A-46.wav,46,church_bells
667,2-59566-A-46.wav,46,church_bells
668,2-60180-A-49.wav,49,hand_saw
669,2-60180-B-49.wav,49,hand_saw
670,2-60791-A-26.wav,26,laughing
671,2-60794-A-26.wav,26,laughing
672,2-60795-A-26.wav,26,laughing
673,2-60900-A-22.wav,22,clapping
674,2-61311-A-12.wav,12,crackling_fire
675,2-61618-A-46.wav,46,church_bells
676,2-62226-A-26.wav,26,laughing
677,2-64332-A-18.wav,18,toilet_flush
678,2-64962-A-15.wav,15,water_drops
679,2-64963-A-15.wav,15,water_drops
680,2-65484-A-18.wav,18,toilet_flush
681,2-65747-A-12.wav,12,crackling_fire
682,2-65750-A-1.wav,1,rooster
683,2-66205-A-23.wav,23,breathing
684,2-66637-A-20.wav,20,crying_baby
685,2-66637-B-20.wav,20,crying_baby
686,2-67422-A-18.wav,18,toilet_flush
687,2-68391-A-41.wav,41,chainsaw
688,2-68391-B-41.wav,41,chainsaw
689,2-68595-A-15.wav,15,water_drops
690,2-68595-B-15.wav,15,water_drops
691,2-69131-A-5.wav,5,cat
692,2-69131-B-5.wav,5,cat
693,2-70052-A-42.wav,42,siren
694,2-70052-B-42.wav,42,siren
695,2-70280-A-18.wav,18,toilet_flush
696,2-70344-A-33.wav,33,door_wood_creaks
697,2-70366-A-33.wav,33,door_wood_creaks
698,2-70367-A-33.wav,33,door_wood_creaks
699,2-70936-A-42.wav,42,siren
700,2-70938-A-42.wav,42,siren
701,2-70939-A-42.wav,42,siren
702,2-71162-A-1.wav,1,rooster
703,2-72268-A-6.wav,6,hen
704,2-72547-A-14.wav,14,chirping_birds
705,2-72547-B-14.wav,14,chirping_birds
706,2-72547-C-14.wav,14,chirping_birds
707,2-72547-D-14.wav,14,chirping_birds
708,2-72677-A-18.wav,18,toilet_flush
709,2-72688-A-42.wav,42,siren
710,2-72970-A-10.wav,10,rain
711,2-73027-A-10.wav,10,rain
712,2-7321-A-33.wav,33,door_wood_creaks
713,2-73260-A-10.wav,10,rain
714,2-73544-A-27.wav,27,brushing_teeth
715,2-74361-A-47.wav,47,airplane
716,2-74977-A-18.wav,18,toilet_flush
717,2-75726-A-6.wav,6,hen
718,2-76408-A-22.wav,22,clapping
719,2-76408-B-22.wav,22,clapping
720,2-76408-C-22.wav,22,clapping
721,2-76408-D-22.wav,22,clapping
722,2-76868-A-6.wav,6,hen
723,2-77346-A-46.wav,46,church_bells
724,2-77347-A-46.wav,46,church_bells
725,2-77945-A-41.wav,41,chainsaw
726,2-77945-B-41.wav,41,chainsaw
727,2-78381-A-46.wav,46,church_bells
728,2-78562-A-37.wav,37,clock_alarm
729,2-78562-B-37.wav,37,clock_alarm
730,2-78651-A-44.wav,44,engine
731,2-78781-A-47.wav,47,airplane
732,2-78799-A-47.wav,47,airplane
733,2-79769-A-26.wav,26,laughing
734,2-79775-A-26.wav,26,laughing
735,2-80313-A-28.wav,28,snoring
736,2-80482-A-20.wav,20,crying_baby
737,2-80844-A-13.wav,13,crickets
738,2-81112-A-34.wav,34,can_opening
739,2-81190-A-34.wav,34,can_opening
740,2-81270-A-1.wav,1,rooster
741,2-81731-A-10.wav,10,rain
742,2-81970-A-7.wav,7,insects
743,2-81970-B-7.wav,7,insects
744,2-81970-C-7.wav,7,insects
745,2-82071-A-27.wav,27,brushing_teeth
746,2-82077-A-7.wav,7,insects
747,2-82274-A-5.wav,5,cat
748,2-82274-B-5.wav,5,cat
749,2-82367-A-10.wav,10,rain
750,2-82455-A-23.wav,23,breathing
751,2-82538-A-21.wav,21,sneezing
752,2-83270-A-13.wav,13,crickets
753,2-83536-A-27.wav,27,brushing_teeth
754,2-83667-A-34.wav,34,can_opening
755,2-83688-A-34.wav,34,can_opening
756,2-83934-A-5.wav,5,cat
757,2-83934-B-5.wav,5,cat
758,2-84693-A-49.wav,49,hand_saw
759,2-84943-A-18.wav,18,toilet_flush
760,2-84965-A-23.wav,23,breathing
761,2-85139-A-13.wav,13,crickets
762,2-85292-A-24.wav,24,coughing
763,2-85434-A-27.wav,27,brushing_teeth
764,2-85471-A-34.wav,34,can_opening
765,2-85945-A-18.wav,18,toilet_flush
766,2-86160-A-27.wav,27,brushing_teeth
767,2-87282-A-34.wav,34,can_opening
768,2-87412-A-24.wav,24,coughing
769,2-87780-A-33.wav,33,door_wood_creaks
770,2-87781-A-10.wav,10,rain
771,2-87794-A-24.wav,24,coughing
772,2-87795-A-24.wav,24,coughing
773,2-87799-A-24.wav,24,coughing
774,2-88724-A-38.wav,38,clock_tick
775,2-89516-A-37.wav,37,clock_alarm
776,2-91912-A-33.wav,33,door_wood_creaks
777,2-91912-B-33.wav,33,door_wood_creaks
778,2-92627-A-27.wav,27,brushing_teeth
779,2-92978-A-29.wav,29,drinking_sipping
780,2-93030-A-21.wav,21,sneezing
781,2-94230-A-27.wav,27,brushing_teeth
782,2-94807-A-29.wav,29,drinking_sipping
783,2-95035-A-1.wav,1,rooster
784,2-95258-A-1.wav,1,rooster
785,2-95258-B-1.wav,1,rooster
786,2-95567-A-23.wav,23,breathing
787,2-96033-A-13.wav,13,crickets
788,2-96063-A-37.wav,37,clock_alarm
789,2-96460-A-1.wav,1,rooster
790,2-96654-A-47.wav,47,airplane
791,2-96904-A-27.wav,27,brushing_teeth
792,2-98392-A-23.wav,23,breathing
793,2-98676-A-24.wav,24,coughing
794,2-98866-A-47.wav,47,airplane
795,2-99795-A-32.wav,32,keyboard_typing
796,2-99796-A-32.wav,32,keyboard_typing
797,2-99955-A-7.wav,7,insects
798,2-99955-B-7.wav,7,insects
799,2-99955-C-7.wav,7,insects
800,3-100018-A-18.wav,18,toilet_flush
801,3-100024-A-27.wav,27,brushing_teeth
802,3-100024-B-27.wav,27,brushing_teeth
803,3-101381-A-33.wav,33,door_wood_creaks
804,3-101381-B-33.wav,33,door_wood_creaks
805,3-102583-A-49.wav,49,hand_saw
806,3-102583-B-49.wav,49,hand_saw
807,3-102583-C-49.wav,49,hand_saw
808,3-102908-A-4.wav,4,frog
809,3-103050-A-19.wav,19,thunderstorm
810,3-103051-A-19.wav,19,thunderstorm
811,3-103051-B-19.wav,19,thunderstorm
812,3-103051-C-19.wav,19,thunderstorm
813,3-103401-A-33.wav,33,door_wood_creaks
814,3-103401-B-33.wav,33,door_wood_creaks
815,3-103401-C-33.wav,33,door_wood_creaks
816,3-103401-D-33.wav,33,door_wood_creaks
817,3-103597-A-25.wav,25,footsteps
818,3-103598-A-25.wav,25,footsteps
819,3-103599-A-25.wav,25,footsteps
820,3-103599-B-25.wav,25,footsteps
821,3-104632-A-12.wav,12,crackling_fire
822,3-104761-A-7.wav,7,insects
823,3-104761-B-7.wav,7,insects
824,3-104958-A-12.wav,12,crackling_fire
825,3-105235-A-7.wav,7,insects
826,3-105236-A-7.wav,7,insects
827,3-107123-A-26.wav,26,laughing
828,3-107219-A-1.wav,1,rooster
829,3-108160-A-23.wav,23,breathing
830,3-108451-A-17.wav,17,pouring_water
831,3-108451-B-17.wav,17,pouring_water
832,3-108677-A-18.wav,18,toilet_flush
833,3-108791-A-18.wav,18,toilet_flush
834,3-110536-A-26.wav,26,laughing
835,3-110913-A-7.wav,7,insects
836,3-110913-B-7.wav,7,insects
837,3-110913-C-7.wav,7,insects
838,3-110913-D-7.wav,7,insects
839,3-111102-A-46.wav,46,church_bells
840,3-111102-B-46.wav,46,church_bells
841,3-112356-A-18.wav,18,toilet_flush
842,3-112397-A-9.wav,9,crow
843,3-112522-A-27.wav,27,brushing_teeth
844,3-112557-A-23.wav,23,breathing
845,3-112557-B-23.wav,23,breathing
846,3-115382-A-44.wav,44,engine
847,3-115387-A-47.wav,47,airplane
848,3-115387-B-47.wav,47,airplane
849,3-115387-C-47.wav,47,airplane
850,3-116135-A-1.wav,1,rooster
851,3-117293-A-9.wav,9,crow
852,3-117504-A-16.wav,16,wind
853,3-117504-B-16.wav,16,wind
854,3-117793-A-37.wav,37,clock_alarm
855,3-117883-A-37.wav,37,clock_alarm
856,3-118059-A-18.wav,18,toilet_flush
857,3-118069-A-27.wav,27,brushing_teeth
858,3-118069-B-27.wav,27,brushing_teeth
859,3-118194-A-33.wav,33,door_wood_creaks
860,3-118487-A-26.wav,26,laughing
861,3-118656-A-41.wav,41,chainsaw
862,3-118657-A-41.wav,41,chainsaw
863,3-118657-B-41.wav,41,chainsaw
864,3-118658-A-41.wav,41,chainsaw
865,3-118658-B-41.wav,41,chainsaw
866,3-118972-A-41.wav,41,chainsaw
867,3-118972-B-41.wav,41,chainsaw
868,3-119120-A-48.wav,48,fireworks
869,3-119120-B-48.wav,48,fireworks
870,3-119120-C-48.wav,48,fireworks
871,3-119120-D-48.wav,48,fireworks
872,3-119120-E-48.wav,48,fireworks
873,3-119455-A-44.wav,44,engine
874,3-119459-A-26.wav,26,laughing
875,3-120526-A-37.wav,37,clock_alarm
876,3-120526-B-37.wav,37,clock_alarm
877,3-120644-A-12.wav,12,crackling_fire
878,3-121348-A-9.wav,9,crow
879,3-122110-A-46.wav,46,church_bells
880,3-123086-A-28.wav,28,snoring
881,3-123224-A-19.wav,19,thunderstorm
882,3-124376-A-3.wav,3,cow
883,3-124376-B-3.wav,3,cow
884,3-124600-A-19.wav,19,thunderstorm
885,3-124795-A-28.wav,28,snoring
886,3-124925-A-9.wav,9,crow
887,3-124958-A-28.wav,28,snoring
888,3-125418-A-24.wav,24,coughing
889,3-125548-A-32.wav,32,keyboard_typing
890,3-126113-A-26.wav,26,laughing
891,3-126358-A-3.wav,3,cow
892,3-126358-B-3.wav,3,cow
893,3-126391-A-27.wav,27,brushing_teeth
894,3-126391-B-27.wav,27,brushing_teeth
895,3-127874-A-17.wav,17,pouring_water
896,3-127890-A-9.wav,9,crow
897,3-127890-B-9.wav,9,crow
898,3-127890-C-9.wav,9,crow
899,3-128160-A-44.wav,44,engine
900,3-128512-A-47.wav,47,airplane
901,3-128512-B-47.wav,47,airplane
902,3-129264-A-9.wav,9,crow
903,3-129338-A-13.wav,13,crickets
904,3-129678-A-13.wav,13,crickets
905,3-130330-A-22.wav,22,clapping
906,3-130998-A-28.wav,28,snoring
907,3-130998-B-28.wav,28,snoring
908,3-131943-A-37.wav,37,clock_alarm
909,3-132340-A-37.wav,37,clock_alarm
910,3-132601-A-24.wav,24,coughing
911,3-132747-A-26.wav,26,laughing
912,3-132830-A-32.wav,32,keyboard_typing
913,3-132852-A-10.wav,10,rain
914,3-133977-A-29.wav,29,drinking_sipping
915,3-134049-A-1.wav,1,rooster
916,3-134699-A-16.wav,16,wind
917,3-134699-B-16.wav,16,wind
918,3-134699-C-16.wav,16,wind
919,3-134802-A-13.wav,13,crickets
920,3-135469-A-35.wav,35,washing_machine
921,3-135650-A-45.wav,45,train
922,3-135650-B-45.wav,45,train
923,3-136288-A-0.wav,0,dog
924,3-136451-A-45.wav,45,train
925,3-136608-A-16.wav,16,wind
926,3-137152-A-1.wav,1,rooster
927,3-138114-A-22.wav,22,clapping
928,3-138212-A-45.wav,45,train
929,3-139109-A-46.wav,46,church_bells
930,3-139331-A-27.wav,27,brushing_teeth
931,3-139958-A-37.wav,37,clock_alarm
932,3-140199-A-8.wav,8,sheep
933,3-140199-B-8.wav,8,sheep
934,3-140199-C-8.wav,8,sheep
935,3-140199-D-8.wav,8,sheep
936,3-140323-A-29.wav,29,drinking_sipping
937,3-140774-A-10.wav,10,rain
938,3-141240-A-44.wav,44,engine
939,3-141240-B-44.wav,44,engine
940,3-141559-A-45.wav,45,train
941,3-141684-A-21.wav,21,sneezing
942,3-142005-A-10.wav,10,rain
943,3-142006-A-10.wav,10,rain
944,3-142349-A-17.wav,17,pouring_water
945,3-142593-A-38.wav,38,clock_tick
946,3-142601-A-21.wav,21,sneezing
947,3-142604-A-24.wav,24,coughing
948,3-142605-A-21.wav,21,sneezing
949,3-143119-A-21.wav,21,sneezing
950,3-143560-A-47.wav,47,airplane
951,3-143562-A-47.wav,47,airplane
952,3-143929-A-10.wav,10,rain
953,3-143933-A-38.wav,38,clock_tick
954,3-144028-A-0.wav,0,dog
955,3-144106-A-32.wav,32,keyboard_typing
956,3-144120-A-32.wav,32,keyboard_typing
957,3-144128-A-23.wav,23,breathing
958,3-144128-B-23.wav,23,breathing
959,3-144253-A-29.wav,29,drinking_sipping
960,3-144259-A-29.wav,29,drinking_sipping
961,3-144510-A-30.wav,30,door_wood_knock
962,3-144692-A-21.wav,21,sneezing
963,3-144827-A-11.wav,11,sea_waves
964,3-144827-B-11.wav,11,sea_waves
965,3-144891-A-19.wav,19,thunderstorm
966,3-144891-B-19.wav,19,thunderstorm
967,3-145382-A-1.wav,1,rooster
968,3-145387-A-29.wav,29,drinking_sipping
969,3-145487-A-24.wav,24,coughing
970,3-145577-A-43.wav,43,car_horn
971,3-145719-A-17.wav,17,pouring_water
972,3-145774-A-12.wav,12,crackling_fire
973,3-146033-A-13.wav,13,crickets
974,3-146186-A-44.wav,44,engine
975,3-146697-A-43.wav,43,car_horn
976,3-146873-A-24.wav,24,coughing
977,3-146964-A-5.wav,5,cat
978,3-146965-A-5.wav,5,cat
979,3-146972-A-5.wav,5,cat
980,3-147342-A-34.wav,34,can_opening
981,3-147343-A-34.wav,34,can_opening
982,3-147965-A-12.wav,12,crackling_fire
983,3-148297-A-37.wav,37,clock_alarm
984,3-148330-A-21.wav,21,sneezing
985,3-148932-A-34.wav,34,can_opening
986,3-149042-A-24.wav,24,coughing
987,3-149189-A-1.wav,1,rooster
988,3-149448-A-17.wav,17,pouring_water
989,3-149465-A-22.wav,22,clapping
990,3-150231-A-21.wav,21,sneezing
991,3-150363-A-38.wav,38,clock_tick
992,3-150979-A-40.wav,40,helicopter
993,3-150979-B-40.wav,40,helicopter
994,3-150979-C-40.wav,40,helicopter
995,3-151080-A-20.wav,20,crying_baby
996,3-151081-A-20.wav,20,crying_baby
997,3-151081-B-20.wav,20,crying_baby
998,3-151089-A-30.wav,30,door_wood_knock
999,3-151206-A-23.wav,23,breathing
1000,3-151212-A-24.wav,24,coughing
1001,3-151213-A-24.wav,24,coughing
1002,3-151255-A-28.wav,28,snoring
1003,3-151269-A-35.wav,35,washing_machine
1004,3-151273-A-35.wav,35,washing_machine
1005,3-151557-A-28.wav,28,snoring
1006,3-151557-B-28.wav,28,snoring
1007,3-152007-A-20.wav,20,crying_baby
1008,3-152007-B-20.wav,20,crying_baby
1009,3-152007-C-20.wav,20,crying_baby
1010,3-152007-D-20.wav,20,crying_baby
1011,3-152007-E-20.wav,20,crying_baby
1012,3-152020-A-36.wav,36,vacuum_cleaner
1013,3-152020-B-36.wav,36,vacuum_cleaner
1014,3-152020-C-36.wav,36,vacuum_cleaner
1015,3-152039-A-3.wav,3,cow
1016,3-152039-B-3.wav,3,cow
1017,3-152594-A-30.wav,30,door_wood_knock
1018,3-152912-A-26.wav,26,laughing
1019,3-152997-A-26.wav,26,laughing
1020,3-153057-A-43.wav,43,car_horn
1021,3-153444-A-32.wav,32,keyboard_typing
1022,3-154378-A-30.wav,30,door_wood_knock
1023,3-154439-A-17.wav,17,pouring_water
1024,3-154758-A-44.wav,44,engine
1025,3-154781-A-32.wav,32,keyboard_typing
1026,3-154926-A-40.wav,40,helicopter
1027,3-154926-B-40.wav,40,helicopter
1028,3-154957-A-1.wav,1,rooster
1029,3-155130-A-43.wav,43,car_horn
1030,3-155234-A-43.wav,43,car_horn
1031,3-155312-A-0.wav,0,dog
1032,3-155556-A-31.wav,31,mouse_click
1033,3-155568-A-32.wav,32,keyboard_typing
1034,3-155570-A-32.wav,32,keyboard_typing
1035,3-155577-A-14.wav,14,chirping_birds
1036,3-155578-A-14.wav,14,chirping_birds
1037,3-155579-A-14.wav,14,chirping_birds
1038,3-155583-A-14.wav,14,chirping_birds
1039,3-155584-A-14.wav,14,chirping_birds
1040,3-155642-A-11.wav,11,sea_waves
1041,3-155642-B-11.wav,11,sea_waves
1042,3-155659-A-34.wav,34,can_opening
1043,3-155766-A-13.wav,13,crickets
1044,3-156391-A-35.wav,35,washing_machine
1045,3-156393-A-35.wav,35,washing_machine
1046,3-156558-A-21.wav,21,sneezing
1047,3-156581-A-14.wav,14,chirping_birds
1048,3-156581-B-14.wav,14,chirping_birds
1049,3-156907-A-15.wav,15,water_drops
1050,3-157149-A-10.wav,10,rain
1051,3-157187-A-12.wav,12,crackling_fire
1052,3-157487-A-10.wav,10,rain
1053,3-157492-A-45.wav,45,train
1054,3-157615-A-10.wav,10,rain
1055,3-157695-A-0.wav,0,dog
1056,3-158056-A-31.wav,31,mouse_click
1057,3-158056-B-31.wav,31,mouse_click
1058,3-158476-A-12.wav,12,crackling_fire
1059,3-159346-A-36.wav,36,vacuum_cleaner
1060,3-159346-B-36.wav,36,vacuum_cleaner
1061,3-159347-A-36.wav,36,vacuum_cleaner
1062,3-159347-B-36.wav,36,vacuum_cleaner
1063,3-159348-A-36.wav,36,vacuum_cleaner
1064,3-159445-A-45.wav,45,train
1065,3-159445-B-45.wav,45,train
1066,3-160119-A-15.wav,15,water_drops
1067,3-160993-A-3.wav,3,cow
1068,3-161010-A-43.wav,43,car_horn
1069,3-161500-A-17.wav,17,pouring_water
1070,3-162786-A-13.wav,13,crickets
1071,3-163288-A-1.wav,1,rooster
1072,3-163459-A-0.wav,0,dog
1073,3-163607-A-13.wav,13,crickets
1074,3-163607-B-13.wav,13,crickets
1075,3-163727-A-3.wav,3,cow
1076,3-164120-A-11.wav,11,sea_waves
1077,3-164216-A-6.wav,6,hen
1078,3-164216-B-6.wav,6,hen
1079,3-164216-C-6.wav,6,hen
1080,3-164592-A-15.wav,15,water_drops
1081,3-164593-A-15.wav,15,water_drops
1082,3-164594-A-15.wav,15,water_drops
1083,3-164595-A-15.wav,15,water_drops
1084,3-164630-A-11.wav,11,sea_waves
1085,3-164688-A-38.wav,38,clock_tick
1086,3-165856-A-41.wav,41,chainsaw
1087,3-166125-A-23.wav,23,breathing
1088,3-166125-B-23.wav,23,breathing
1089,3-166324-A-15.wav,15,water_drops
1090,3-166326-A-15.wav,15,water_drops
1091,3-166422-A-11.wav,11,sea_waves
1092,3-166546-A-34.wav,34,can_opening
1093,3-166546-B-34.wav,34,can_opening
1094,3-167096-A-31.wav,31,mouse_click
1095,3-169907-A-29.wav,29,drinking_sipping
1096,3-170002-A-34.wav,34,can_opening
1097,3-170015-A-0.wav,0,dog
1098,3-170312-A-31.wav,31,mouse_click
1099,3-170377-A-38.wav,38,clock_tick
1100,3-170383-A-38.wav,38,clock_tick
1101,3-170574-A-30.wav,30,door_wood_knock
1102,3-170851-A-31.wav,31,mouse_click
1103,3-171012-A-38.wav,38,clock_tick
1104,3-171041-A-38.wav,38,clock_tick
1105,3-171281-A-6.wav,6,hen
1106,3-171937-A-34.wav,34,can_opening
1107,3-172179-A-31.wav,31,mouse_click
1108,3-172881-A-48.wav,48,fireworks
1109,3-172922-A-48.wav,48,fireworks
1110,3-174840-A-43.wav,43,car_horn
1111,3-174866-A-29.wav,29,drinking_sipping
1112,3-177082-A-22.wav,22,clapping
1113,3-177083-A-22.wav,22,clapping
1114,3-178096-A-6.wav,6,hen
1115,3-180147-A-30.wav,30,door_wood_knock
1116,3-180256-A-0.wav,0,dog
1117,3-180977-A-0.wav,0,dog
1118,3-181132-A-14.wav,14,chirping_birds
1119,3-181278-A-22.wav,22,clapping
1120,3-182023-A-30.wav,30,door_wood_knock
1121,3-182025-A-30.wav,30,door_wood_knock
1122,3-182710-A-35.wav,35,washing_machine
1123,3-182710-B-35.wav,35,washing_machine
1124,3-185313-A-31.wav,31,mouse_click
1125,3-185456-A-29.wav,29,drinking_sipping
1126,3-187549-A-6.wav,6,hen
1127,3-187549-B-6.wav,6,hen
1128,3-187710-A-11.wav,11,sea_waves
1129,3-188390-A-6.wav,6,hen
1130,3-188726-A-35.wav,35,washing_machine
1131,3-193767-A-47.wav,47,airplane
1132,3-197408-A-8.wav,8,sheep
1133,3-197408-B-8.wav,8,sheep
1134,3-197408-C-8.wav,8,sheep
1135,3-197435-A-22.wav,22,clapping
1136,3-197435-B-22.wav,22,clapping
1137,3-203371-A-39.wav,39,glass_breaking
1138,3-203373-A-39.wav,39,glass_breaking
1139,3-203374-A-39.wav,39,glass_breaking
1140,3-203375-A-39.wav,39,glass_breaking
1141,3-203377-A-39.wav,39,glass_breaking
1142,3-20861-A-8.wav,8,sheep
1143,3-208820-A-49.wav,49,hand_saw
1144,3-216280-A-39.wav,39,glass_breaking
1145,3-216281-A-39.wav,39,glass_breaking
1146,3-216284-A-39.wav,39,glass_breaking
1147,3-233151-A-2.wav,2,pig
1148,3-243726-A-43.wav,43,car_horn
1149,3-246513-A-16.wav,16,wind
1150,3-246513-B-16.wav,16,wind
1151,3-249913-A-25.wav,25,footsteps
1152,3-251617-A-48.wav,48,fireworks
1153,3-253081-A-2.wav,2,pig
1154,3-253084-A-2.wav,2,pig
1155,3-253084-B-2.wav,2,pig
1156,3-253084-C-2.wav,2,pig
1157,3-253084-D-2.wav,2,pig
1158,3-253084-E-2.wav,2,pig
1159,3-257858-A-2.wav,2,pig
1160,3-259622-A-44.wav,44,engine
1161,3-51376-A-42.wav,42,siren
1162,3-51731-A-42.wav,42,siren
1163,3-51731-B-42.wav,42,siren
1164,3-51909-A-42.wav,42,siren
1165,3-51909-B-42.wav,42,siren
1166,3-58772-A-42.wav,42,siren
1167,3-62878-A-42.wav,42,siren
1168,3-62878-B-42.wav,42,siren
1169,3-65748-A-12.wav,12,crackling_fire
1170,3-68630-A-40.wav,40,helicopter
1171,3-68630-B-40.wav,40,helicopter
1172,3-68630-C-40.wav,40,helicopter
1173,3-70962-A-4.wav,4,frog
1174,3-70962-B-4.wav,4,frog
1175,3-70962-C-4.wav,4,frog
1176,3-71964-A-4.wav,4,frog
1177,3-71964-B-4.wav,4,frog
1178,3-71964-C-4.wav,4,frog
1179,3-83527-A-4.wav,4,frog
1180,3-87936-A-46.wav,46,church_bells
1181,3-87936-B-46.wav,46,church_bells
1182,3-92637-A-18.wav,18,toilet_flush
1183,3-93010-A-18.wav,18,toilet_flush
1184,3-94342-A-25.wav,25,footsteps
1185,3-94343-A-25.wav,25,footsteps
1186,3-94344-A-25.wav,25,footsteps
1187,3-94355-A-33.wav,33,door_wood_creaks
1188,3-95694-A-5.wav,5,cat
1189,3-95695-A-5.wav,5,cat
1190,3-95695-B-5.wav,5,cat
1191,3-95697-A-5.wav,5,cat
1192,3-95698-A-5.wav,5,cat
1193,3-96606-A-49.wav,49,hand_saw
1194,3-96606-B-49.wav,49,hand_saw
1195,3-97909-A-49.wav,49,hand_saw
1196,3-97909-B-49.wav,49,hand_saw
1197,3-98193-A-46.wav,46,church_bells
1198,3-98771-A-18.wav,18,toilet_flush
1199,3-98869-A-46.wav,46,church_bells
1200,4-102844-A-49.wav,49,hand_saw
1201,4-102844-B-49.wav,49,hand_saw
1202,4-102844-C-49.wav,49,hand_saw
1203,4-102871-A-42.wav,42,siren
1204,4-107117-A-33.wav,33,door_wood_creaks
1205,4-107120-A-33.wav,33,door_wood_creaks
1206,4-107122-A-33.wav,33,door_wood_creaks
1207,4-108352-A-33.wav,33,door_wood_creaks
1208,4-111671-A-42.wav,42,siren
1209,4-111671-B-42.wav,42,siren
1210,4-117627-A-25.wav,25,footsteps
1211,4-117630-A-25.wav,25,footsteps
1212,4-119647-A-48.wav,48,fireworks
1213,4-119647-B-48.wav,48,fireworks
1214,4-119647-C-48.wav,48,fireworks
1215,4-119647-D-48.wav,48,fireworks
1216,4-119648-A-48.wav,48,fireworks
1217,4-119648-B-48.wav,48,fireworks
1218,4-119648-C-48.wav,48,fireworks
1219,4-119648-D-48.wav,48,fireworks
1220,4-119720-A-18.wav,18,toilet_flush
1221,4-120160-A-5.wav,5,cat
1222,4-121532-A-42.wav,42,siren
1223,4-123680-A-18.wav,18,toilet_flush
1224,4-125070-A-19.wav,19,thunderstorm
1225,4-125071-A-19.wav,19,thunderstorm
1226,4-125072-A-19.wav,19,thunderstorm
1227,4-125072-B-19.wav,19,thunderstorm
1228,4-125825-A-46.wav,46,church_bells
1229,4-125825-B-46.wav,46,church_bells
1230,4-125929-A-40.wav,40,helicopter
1231,4-126046-A-18.wav,18,toilet_flush
1232,4-126532-A-18.wav,18,toilet_flush
1233,4-128659-A-33.wav,33,door_wood_creaks
1234,4-130584-A-4.wav,4,frog
1235,4-130891-A-7.wav,7,insects
1236,4-132383-A-2.wav,2,pig
1237,4-132383-B-2.wav,2,pig
1238,4-132803-A-26.wav,26,laughing
1239,4-132810-A-26.wav,26,laughing
1240,4-132816-A-26.wav,26,laughing
1241,4-132839-A-33.wav,33,door_wood_creaks
1242,4-133047-A-5.wav,5,cat
1243,4-133047-B-5.wav,5,cat
1244,4-133047-C-5.wav,5,cat
1245,4-133674-A-26.wav,26,laughing
1246,4-133895-A-7.wav,7,insects
1247,4-135439-A-18.wav,18,toilet_flush
1248,4-136381-A-9.wav,9,crow
1249,4-138344-A-9.wav,9,crow
1250,4-140034-A-46.wav,46,church_bells
1251,4-141365-A-18.wav,18,toilet_flush
1252,4-143118-A-7.wav,7,insects
1253,4-143118-B-7.wav,7,insects
1254,4-144083-A-16.wav,16,wind
1255,4-144083-B-16.wav,16,wind
1256,4-144083-C-16.wav,16,wind
1257,4-144085-A-16.wav,16,wind
1258,4-144468-A-27.wav,27,brushing_teeth
1259,4-144468-B-27.wav,27,brushing_teeth
1260,4-145006-A-18.wav,18,toilet_flush
1261,4-145081-A-9.wav,9,crow
1262,4-146200-A-36.wav,36,vacuum_cleaner
1263,4-147240-A-2.wav,2,pig
1264,4-147240-B-2.wav,2,pig
1265,4-147657-A-46.wav,46,church_bells
1266,4-147658-A-46.wav,46,church_bells
1267,4-149294-A-41.wav,41,chainsaw
1268,4-149294-B-41.wav,41,chainsaw
1269,4-149940-A-5.wav,5,cat
1270,4-149940-B-5.wav,5,cat
1271,4-150364-A-46.wav,46,church_bells
1272,4-150364-B-46.wav,46,church_bells
1273,4-151242-A-37.wav,37,clock_alarm
1274,4-152958-A-18.wav,18,toilet_flush
1275,4-152995-A-24.wav,24,coughing
1276,4-154405-A-27.wav,27,brushing_teeth
1277,4-154405-B-27.wav,27,brushing_teeth
1278,4-154443-A-24.wav,24,coughing
1279,4-154793-A-4.wav,4,frog
1280,4-155650-A-24.wav,24,coughing
1281,4-155650-B-24.wav,24,coughing
1282,4-155670-A-26.wav,26,laughing
1283,4-156227-A-9.wav,9,crow
1284,4-156827-A-46.wav,46,church_bells
1285,4-156843-A-21.wav,21,sneezing
1286,4-156844-A-21.wav,21,sneezing
1287,4-156993-A-19.wav,19,thunderstorm
1288,4-157296-A-24.wav,24,coughing
1289,4-157297-A-21.wav,21,sneezing
1290,4-157611-A-41.wav,41,chainsaw
1291,4-157611-B-41.wav,41,chainsaw
1292,4-158653-A-32.wav,32,keyboard_typing
1293,4-159426-A-9.wav,9,crow
1294,4-159609-A-14.wav,14,chirping_birds
1295,4-159609-B-14.wav,14,chirping_birds
1296,4-160036-A-33.wav,33,door_wood_creaks
1297,4-160036-B-33.wav,33,door_wood_creaks
1298,4-160999-A-10.wav,10,rain
1299,4-161099-A-47.wav,47,airplane
1300,4-161099-B-47.wav,47,airplane
1301,4-161100-A-47.wav,47,airplane
1302,4-161103-A-47.wav,47,airplane
1303,4-161105-A-47.wav,47,airplane
1304,4-161105-B-47.wav,47,airplane
1305,4-161127-A-10.wav,10,rain
1306,4-161303-A-5.wav,5,cat
1307,4-161303-B-5.wav,5,cat
1308,4-161519-A-19.wav,19,thunderstorm
1309,4-161579-A-40.wav,40,helicopter
